"gen","yield","env"
"MO44_PHW65_0471/PHT69",176.93,"IAH4_2018"
"MO44_PHW65_0471/PHT69",139.78,"IAH4_2018"
"NILASQ4G11I01S3/LH123HT",151.45,"IAH4_2018"
"NILASQ4G11I01S3/LH123HT",204.46,"IAH4_2018"
"NILASQ4G11I02S2/LH123HT",210.32,"IAH4_2018"
"NILASQ4G11I02S2/LH123HT",201.63,"IAH4_2018"
"NILASQ4G11I03S2/LH123HT",152.25,"IAH4_2018"
"NILASQ4G11I03S2/LH123HT",168.15,"IAH4_2018"
"NILASQ4G11I04S2/LH123HT",170.92,"IAH4_2018"
"NILASQ4G11I04S2/LH123HT",165.92,"IAH4_2018"
"NILASQ4G11I05S2/LH123HT",174.08,"IAH4_2018"
"NILASQ4G11I05S2/LH123HT",161.63,"IAH4_2018"
"NILASQ4G11I06S3/LH123HT",206.59,"IAH4_2018"
"NILASQ4G11I06S3/LH123HT",159.78,"IAH4_2018"
"NILASQ4G11I07S3/LH123HT",187.26,"IAH4_2018"
"NILASQ4G11I07S3/LH123HT",221.8,"IAH4_2018"
"NILASQ4G11I08S3/LH123HT",167.46,"IAH4_2018"
"NILASQ4G11I08S3/LH123HT",179.37,"IAH4_2018"
"NILASQ4G11I09S2/LH123HT",187.54,"IAH4_2018"
"NILASQ4G11I09S2/LH123HT",159.89,"IAH4_2018"
"NILASQ4G11I10S2/LH123HT",195.7,"IAH4_2018"
"NILASQ4G11I10S2/LH123HT",194.08,"IAH4_2018"
"NILASQ4G11I11S2/LH123HT",153.8,"IAH4_2018"
"NILASQ4G11I11S2/LH123HT",202.07,"IAH4_2018"
"NILASQ4G11I12S3/LH123HT",161.48,"IAH4_2018"
"NILASQ4G11I12S3/LH123HT",88.21,"IAH4_2018"
"NILASQ4G21I01S2/LH123HT",141.37,"IAH4_2018"
"NILASQ4G21I01S2/LH123HT",197.19,"IAH4_2018"
"NILASQ4G21I02S2/LH123HT",129.93,"IAH4_2018"
"NILASQ4G21I02S2/LH123HT",183.92,"IAH4_2018"
"NILASQ4G21I03S2/LH123HT",89.18,"IAH4_2018"
"NILASQ4G21I03S2/LH123HT",137.36,"IAH4_2018"
"NILASQ4G21I04S2/LH123HT",142.52,"IAH4_2018"
"NILASQ4G21I04S2/LH123HT",161.04,"IAH4_2018"
"NILASQ4G21I05S2/LH123HT",150.56,"IAH4_2018"
"NILASQ4G21I05S2/LH123HT",147.4,"IAH4_2018"
"NILASQ4G21I06S2/LH123HT",164,"IAH4_2018"
"NILASQ4G21I06S2/LH123HT",174.08,"IAH4_2018"
"NILASQ4G21I07S2/LH123HT",172.47,"IAH4_2018"
"NILASQ4G21I07S2/LH123HT",185.12,"IAH4_2018"
"NILASQ4G21I08S2/LH123HT",166.12,"IAH4_2018"
"NILASQ4G21I08S2/LH123HT",218.57,"IAH4_2018"
"NILASQ4G21I09S2/LH123HT",139.72,"IAH4_2018"
"NILASQ4G21I09S2/LH123HT",160.88,"IAH4_2018"
"NILASQ4G21I10S2/LH123HT",153.84,"IAH4_2018"
"NILASQ4G21I10S2/LH123HT",154.81,"IAH4_2018"
"NILASQ4G21I11S2/LH123HT",157.98,"IAH4_2018"
"NILASQ4G21I11S2/LH123HT",138.61,"IAH4_2018"
"NILASQ4G21I12S2/LH123HT",121.17,"IAH4_2018"
"NILASQ4G21I12S2/LH123HT",148.31,"IAH4_2018"
"NILASQ4G31I01S2/LH123HT",199.44,"IAH4_2018"
"NILASQ4G31I01S2/LH123HT",196.53,"IAH4_2018"
"NILASQ4G31I02S3/LH123HT",163.36,"IAH4_2018"
"NILASQ4G31I02S3/LH123HT",181.32,"IAH4_2018"
"NILASQ4G31I03S2/LH123HT",158.35,"IAH4_2018"
"NILASQ4G31I03S2/LH123HT",182.12,"IAH4_2018"
"NILASQ4G31I04S2/LH123HT",95.08,"IAH4_2018"
"NILASQ4G31I04S2/LH123HT",123.55,"IAH4_2018"
"NILASQ4G31I05S3/LH123HT",127.38,"IAH4_2018"
"NILASQ4G31I05S3/LH123HT",117.95,"IAH4_2018"
"NILASQ4G31I06S2/LH123HT",121.39,"IAH4_2018"
"NILASQ4G31I06S2/LH123HT",116.47,"IAH4_2018"
"NILASQ4G31I07S3/LH123HT",127.54,"IAH4_2018"
"NILASQ4G31I07S3/LH123HT",92.37,"IAH4_2018"
"NILASQ4G31I08S2/LH123HT",180.67,"IAH4_2018"
"NILASQ4G31I08S2/LH123HT",132.56,"IAH4_2018"
"NILASQ4G31I09S2/LH123HT",202.49,"IAH4_2018"
"NILASQ4G31I09S2/LH123HT",186.49,"IAH4_2018"
"NILASQ4G31I10S2/LH123HT",169.38,"IAH4_2018"
"NILASQ4G31I10S2/LH123HT",199.02,"IAH4_2018"
"NILASQ4G31I11S3/LH123HT",197.58,"IAH4_2018"
"NILASQ4G31I11S3/LH123HT",164.48,"IAH4_2018"
"NILASQ4G31I12S2/LH123HT",124.51,"IAH4_2018"
"NILASQ4G31I12S2/LH123HT",86.47,"IAH4_2018"
"NILASQ4G41I01S2/LH123HT",191.93,"IAH4_2018"
"NILASQ4G41I01S2/LH123HT",176.18,"IAH4_2018"
"NILASQ4G41I02S3/LH123HT",159.14,"IAH4_2018"
"NILASQ4G41I02S3/LH123HT",210.31,"IAH4_2018"
"NILASQ4G41I03S2/LH123HT",158.88,"IAH4_2018"
"NILASQ4G41I03S2/LH123HT",134.37,"IAH4_2018"
"NILASQ4G41I04S3/LH123HT",168.64,"IAH4_2018"
"NILASQ4G41I04S3/LH123HT",189.16,"IAH4_2018"
"NILASQ4G41I05S3/LH123HT",159.22,"IAH4_2018"
"NILASQ4G41I05S3/LH123HT",191.08,"IAH4_2018"
"NILASQ4G41I06S3/LH123HT",74.85,"IAH4_2018"
"NILASQ4G41I06S3/LH123HT",115.65,"IAH4_2018"
"NILASQ4G41I07S2/LH123HT",124.7,"IAH4_2018"
"NILASQ4G41I07S2/LH123HT",136.26,"IAH4_2018"
"NILASQ4G41I08S2/LH123HT",195.01,"IAH4_2018"
"NILASQ4G41I08S2/LH123HT",173.52,"IAH4_2018"
"NILASQ4G41I09S2/LH123HT",208.12,"IAH4_2018"
"NILASQ4G41I09S2/LH123HT",197.82,"IAH4_2018"
"NILASQ4G41I10S2/LH123HT",205.27,"IAH4_2018"
"NILASQ4G41I10S2/LH123HT",142.84,"IAH4_2018"
"NILASQ4G41I12S3/LH123HT",162.25,"IAH4_2018"
"NILASQ4G41I12S3/LH123HT",169.89,"IAH4_2018"
"NILASQ4G51I01S2/LH123HT",162.79,"IAH4_2018"
"NILASQ4G51I01S2/LH123HT",202.69,"IAH4_2018"
"NILASQ4G51I02S3/LH123HT",185.43,"IAH4_2018"
"NILASQ4G51I02S3/LH123HT",155,"IAH4_2018"
"NILASQ4G51I03S2/LH123HT",188.99,"IAH4_2018"
"NILASQ4G51I03S2/LH123HT",177.67,"IAH4_2018"
"NILASQ4G51I04S3/LH123HT",166.03,"IAH4_2018"
"NILASQ4G51I04S3/LH123HT",168.7,"IAH4_2018"
"NILASQ4G51I05S3/LH123HT",183.11,"IAH4_2018"
"NILASQ4G51I05S3/LH123HT",231.47,"IAH4_2018"
"NILASQ4G51I06S2/LH123HT",208.15,"IAH4_2018"
"NILASQ4G51I06S2/LH123HT",182.89,"IAH4_2018"
"NILASQ4G51I07S3/LH123HT",174.59,"IAH4_2018"
"NILASQ4G51I07S3/LH123HT",218.4,"IAH4_2018"
"NILASQ4G51I09S3/LH123HT",161.74,"IAH4_2018"
"NILASQ4G51I09S3/LH123HT",185.47,"IAH4_2018"
"NILASQ4G51I10S2/LH123HT",148.28,"IAH4_2018"
"NILASQ4G51I10S2/LH123HT",190.06,"IAH4_2018"
"NILASQ4G51I11S2/LH123HT",176.75,"IAH4_2018"
"NILASQ4G51I11S2/LH123HT",146.7,"IAH4_2018"
"NILASQ4G51I12S2/LH123HT",165.79,"IAH4_2018"
"NILASQ4G51I12S2/LH123HT",185.62,"IAH4_2018"
"NILASQ4G61I01S2/LH123HT",197.25,"IAH4_2018"
"NILASQ4G61I01S2/LH123HT",151.04,"IAH4_2018"
"NILASQ4G61I02S3/LH123HT",148.9,"IAH4_2018"
"NILASQ4G61I02S3/LH123HT",143.89,"IAH4_2018"
"NILASQ4G61I03S3/LH123HT",214.03,"IAH4_2018"
"NILASQ4G61I03S3/LH123HT",180.88,"IAH4_2018"
"NILASQ4G61I04S3/LH123HT",186.9,"IAH4_2018"
"NILASQ4G61I04S3/LH123HT",182.79,"IAH4_2018"
"NILASQ4G61I05S3/LH123HT",146.47,"IAH4_2018"
"NILASQ4G61I05S3/LH123HT",182.61,"IAH4_2018"
"NILASQ4G61I06S3/LH123HT",249.56,"IAH4_2018"
"NILASQ4G61I06S3/LH123HT",189.38,"IAH4_2018"
"NILASQ4G61I07S3/LH123HT",164.86,"IAH4_2018"
"NILASQ4G61I07S3/LH123HT",210.29,"IAH4_2018"
"NILASQ4G61I08S2/LH123HT",179.77,"IAH4_2018"
"NILASQ4G61I08S2/LH123HT",236.69,"IAH4_2018"
"NILASQ4G61I09S2/LH123HT",175.42,"IAH4_2018"
"NILASQ4G61I09S2/LH123HT",181.67,"IAH4_2018"
"NILASQ4G61I10S3/LH123HT",156.21,"IAH4_2018"
"NILASQ4G61I10S3/LH123HT",197.19,"IAH4_2018"
"NILASQ4G61I11S2/LH123HT",158.52,"IAH4_2018"
"NILASQ4G61I11S2/LH123HT",185.74,"IAH4_2018"
"NILASQ4G61I12S2/LH123HT",198.74,"IAH4_2018"
"NILASQ4G61I12S2/LH123HT",206.91,"IAH4_2018"
"NILASQ4G71I01S2/LH123HT",168.75,"IAH4_2018"
"NILASQ4G71I01S2/LH123HT",170.74,"IAH4_2018"
"NILASQ4G71I02S2/LH123HT",204.44,"IAH4_2018"
"NILASQ4G71I02S2/LH123HT",154.43,"IAH4_2018"
"NILASQ4G71I03S2/LH123HT",206.32,"IAH4_2018"
"NILASQ4G71I03S2/LH123HT",171.03,"IAH4_2018"
"NILASQ4G71I04S2/LH123HT",167.97,"IAH4_2018"
"NILASQ4G71I04S2/LH123HT",150.1,"IAH4_2018"
"NILASQ4G71I05S2/LH123HT",142.94,"IAH4_2018"
"NILASQ4G71I05S2/LH123HT",162.3,"IAH4_2018"
"NILASQ4G71I06S2/LH123HT",196.73,"IAH4_2018"
"NILASQ4G71I06S2/LH123HT",162.39,"IAH4_2018"
"NILASQ4G71I07S2/LH123HT",175.67,"IAH4_2018"
"NILASQ4G71I07S2/LH123HT",182.98,"IAH4_2018"
"NILASQ4G71I08S3/LH123HT",158.9,"IAH4_2018"
"NILASQ4G71I08S3/LH123HT",182.53,"IAH4_2018"
"NILASQ4G71I09S2/LH123HT",197.85,"IAH4_2018"
"NILASQ4G71I09S2/LH123HT",160.7,"IAH4_2018"
"NILASQ4G71I10S2/LH123HT",153.61,"IAH4_2018"
"NILASQ4G71I10S2/LH123HT",177.35,"IAH4_2018"
"NILASQ4G71I11S3/LH123HT",184.47,"IAH4_2018"
"NILASQ4G71I11S3/LH123HT",193.96,"IAH4_2018"
"NILASQ4G71I12S3/LH123HT",182.91,"IAH4_2018"
"NILASQ4G71I12S3/LH123HT",160.13,"IAH4_2018"
"PHN11_PHW65_0001/PHT69",174.81,"IAH4_2018"
"PHN11_PHW65_0001/PHT69",167.29,"IAH4_2018"
"PHN11_PHW65_0003/PHT69",190.47,"IAH4_2018"
"PHN11_PHW65_0003/PHT69",190.26,"IAH4_2018"
"PHN11_PHW65_0011/PHT69",186.65,"IAH4_2018"
"PHN11_PHW65_0011/PHT69",235.98,"IAH4_2018"
"PHN11_PHW65_0021/PHT69",157.56,"IAH4_2018"
"PHN11_PHW65_0021/PHT69",201.97,"IAH4_2018"
"PHN11_PHW65_0027/PHT69",141.78,"IAH4_2018"
"PHN11_PHW65_0027/PHT69",181.54,"IAH4_2018"
"PHN11_PHW65_0042/PHT69",212.36,"IAH4_2018"
"PHN11_PHW65_0042/PHT69",188.87,"IAH4_2018"
"PHN11_PHW65_0064/PHT69",197.07,"IAH4_2018"
"PHN11_PHW65_0064/PHT69",205.3,"IAH4_2018"
"PHN11_PHW65_0065/PHT69",176.61,"IAH4_2018"
"PHN11_PHW65_0065/PHT69",183.86,"IAH4_2018"
"PHN11_PHW65_0074/PHT69",201.26,"IAH4_2018"
"PHN11_PHW65_0074/PHT69",210.07,"IAH4_2018"
"PHN11_PHW65_0076/PHT69",208.51,"IAH4_2018"
"PHN11_PHW65_0076/PHT69",190.41,"IAH4_2018"
"PHN11_PHW65_0081/PHT69",232.59,"IAH4_2018"
"PHN11_PHW65_0081/PHT69",193.97,"IAH4_2018"
"PHN11_PHW65_0084/PHT69",179.18,"IAH4_2018"
"PHN11_PHW65_0084/PHT69",216.37,"IAH4_2018"
"PHN11_PHW65_0089/PHT69",229.4,"IAH4_2018"
"PHN11_PHW65_0089/PHT69",193.87,"IAH4_2018"
"PHN11_PHW65_0113/PHT69",230.65,"IAH4_2018"
"PHN11_PHW65_0113/PHT69",201.03,"IAH4_2018"
"PHN11_PHW65_0114/PHT69",211.86,"IAH4_2018"
"PHN11_PHW65_0114/PHT69",194.13,"IAH4_2018"
"PHN11_PHW65_0119/PHT69",194.08,"IAH4_2018"
"PHN11_PHW65_0119/PHT69",213.89,"IAH4_2018"
"PHN11_PHW65_0125/PHT69",199.7,"IAH4_2018"
"PHN11_PHW65_0125/PHT69",218.1,"IAH4_2018"
"PHN11_PHW65_0129/PHT69",193.66,"IAH4_2018"
"PHN11_PHW65_0129/PHT69",182.41,"IAH4_2018"
"PHN11_PHW65_0132/PHT69",195.63,"IAH4_2018"
"PHN11_PHW65_0132/PHT69",153.84,"IAH4_2018"
"PHN11_PHW65_0140/PHT69",199.72,"IAH4_2018"
"PHN11_PHW65_0140/PHT69",187.87,"IAH4_2018"
"PHN11_PHW65_0144/PHT69",190.03,"IAH4_2018"
"PHN11_PHW65_0144/PHT69",187.55,"IAH4_2018"
"PHN11_PHW65_0147/PHT69",167.33,"IAH4_2018"
"PHN11_PHW65_0147/PHT69",191.71,"IAH4_2018"
"PHN11_PHW65_0149/PHT69",218.38,"IAH4_2018"
"PHN11_PHW65_0149/PHT69",245.72,"IAH4_2018"
"PHN11_PHW65_0154/PHT69",185.1,"IAH4_2018"
"PHN11_PHW65_0154/PHT69",186.24,"IAH4_2018"
"PHN11_PHW65_0158/PHT69",180.96,"IAH4_2018"
"PHN11_PHW65_0158/PHT69",210.2,"IAH4_2018"
"PHN11_PHW65_0167/PHT69",152.39,"IAH4_2018"
"PHN11_PHW65_0167/PHT69",167.11,"IAH4_2018"
"PHN11_PHW65_0205/PHT69",182.7,"IAH4_2018"
"PHN11_PHW65_0205/PHT69",187.16,"IAH4_2018"
"PHN11_PHW65_0209/PHT69",215.07,"IAH4_2018"
"PHN11_PHW65_0209/PHT69",217.41,"IAH4_2018"
"PHN11_PHW65_0211/PHT69",203.36,"IAH4_2018"
"PHN11_PHW65_0211/PHT69",192.13,"IAH4_2018"
"PHN11_PHW65_0212/PHT69",134.99,"IAH4_2018"
"PHN11_PHW65_0212/PHT69",187.14,"IAH4_2018"
"PHN11_PHW65_0217/PHT69",177.86,"IAH4_2018"
"PHN11_PHW65_0217/PHT69",174.11,"IAH4_2018"
"PHN11_PHW65_0227/PHT69",187.66,"IAH4_2018"
"PHN11_PHW65_0227/PHT69",199.99,"IAH4_2018"
"PHN11_PHW65_0242/PHT69",184.9,"IAH4_2018"
"PHN11_PHW65_0242/PHT69",171.48,"IAH4_2018"
"PHN11_PHW65_0245/PHT69",185.84,"IAH4_2018"
"PHN11_PHW65_0245/PHT69",180.76,"IAH4_2018"
"PHN11_PHW65_0248/PHT69",218.03,"IAH4_2018"
"PHN11_PHW65_0248/PHT69",207.87,"IAH4_2018"
"PHN11_PHW65_0257/PHT69",174.97,"IAH4_2018"
"PHN11_PHW65_0257/PHT69",195.74,"IAH4_2018"
"PHN11_PHW65_0266/PHT69",179.14,"IAH4_2018"
"PHN11_PHW65_0266/PHT69",177.1,"IAH4_2018"
"PHN11_PHW65_0267/PHT69",180.44,"IAH4_2018"
"PHN11_PHW65_0267/PHT69",185.01,"IAH4_2018"
"PHN11_PHW65_0274/PHT69",206.53,"IAH4_2018"
"PHN11_PHW65_0274/PHT69",218.08,"IAH4_2018"
"PHN11_PHW65_0291/PHT69",203.14,"IAH4_2018"
"PHN11_PHW65_0291/PHT69",186.02,"IAH4_2018"
"PHN11_PHW65_0303/PHT69",176.06,"IAH4_2018"
"PHN11_PHW65_0303/PHT69",175.67,"IAH4_2018"
"PHN11_PHW65_0307/PHT69",191.03,"IAH4_2018"
"PHN11_PHW65_0307/PHT69",196.02,"IAH4_2018"
"PHN11_PHW65_0310/PHT69",214.04,"IAH4_2018"
"PHN11_PHW65_0310/PHT69",235.41,"IAH4_2018"
"PHN11_PHW65_0315/PHT69",197.92,"IAH4_2018"
"PHN11_PHW65_0315/PHT69",179.23,"IAH4_2018"
"PHN11_PHW65_0319/PHT69",191.8,"IAH4_2018"
"PHN11_PHW65_0319/PHT69",202.64,"IAH4_2018"
"PHN11_PHW65_0320/PHT69",179.42,"IAH4_2018"
"PHN11_PHW65_0320/PHT69",190.16,"IAH4_2018"
"PHN11_PHW65_0323/PHT69",222.64,"IAH4_2018"
"PHN11_PHW65_0323/PHT69",192.7,"IAH4_2018"
"PHN11_PHW65_0328/PHT69",178.14,"IAH4_2018"
"PHN11_PHW65_0328/PHT69",166.03,"IAH4_2018"
"PHN11_PHW65_0329/PHT69",190.4,"IAH4_2018"
"PHN11_PHW65_0329/PHT69",181.05,"IAH4_2018"
"PHN11_PHW65_0347/PHT69",199.25,"IAH4_2018"
"PHN11_PHW65_0347/PHT69",192.16,"IAH4_2018"
"PHN11_PHW65_0355/PHT69",180.53,"IAH4_2018"
"PHN11_PHW65_0355/PHT69",205.22,"IAH4_2018"
"PHN11_PHW65_0358/PHT69",187.88,"IAH4_2018"
"PHN11_PHW65_0358/PHT69",193.41,"IAH4_2018"
"PHN11_PHW65_0359/PHT69",152.43,"IAH4_2018"
"PHN11_PHW65_0359/PHT69",174.36,"IAH4_2018"
"PHN11_PHW65_0374/PHT69",162.53,"IAH4_2018"
"PHN11_PHW65_0374/PHT69",182.94,"IAH4_2018"
"PHN11_PHW65_0407/PHT69",196.86,"IAH4_2018"
"PHN11_PHW65_0407/PHT69",168.63,"IAH4_2018"
"PHN11_PHW65_0408/PHT69",207.6,"IAH4_2018"
"PHN11_PHW65_0408/PHT69",202.72,"IAH4_2018"
"PHN11_PHW65_0421/PHT69",171.41,"IAH4_2018"
"PHN11_PHW65_0421/PHT69",175.69,"IAH4_2018"
"PHN11_PHW65_0431/PHT69",169.35,"IAH4_2018"
"PHN11_PHW65_0431/PHT69",222.74,"IAH4_2018"
"PHN11_PHW65_0432/PHT69",186.66,"IAH4_2018"
"PHN11_PHW65_0432/PHT69",220.13,"IAH4_2018"
"PHN11_PHW65_0451/PHT69",174.12,"IAH4_2018"
"PHN11_PHW65_0451/PHT69",163.29,"IAH4_2018"
"PHN11_PHW65_0496/PHT69",203.92,"IAH4_2018"
"PHN11_PHW65_0496/PHT69",184.04,"IAH4_2018"
"PHN11_PHW65_0541/PHT69",214.29,"IAH4_2018"
"PHN11_PHW65_0541/PHT69",210.72,"IAH4_2018"
"PHN11_PHW65_0548/PHT69",189.08,"IAH4_2018"
"PHN11_PHW65_0548/PHT69",220.49,"IAH4_2018"
"PHN11_PHW65_0552/PHT69",200.97,"IAH4_2018"
"PHN11_PHW65_0552/PHT69",164.78,"IAH4_2018"
"PHN11_PHW65_0614/PHT69",204.89,"IAH4_2018"
"PHN11_PHW65_0614/PHT69",190.31,"IAH4_2018"
"PHN11_PHW65_0637/PHT69",221.8,"IAH4_2018"
"PHN11_PHW65_0637/PHT69",214.4,"IAH4_2018"
"PHN11_PHW65_0639/PHT69",229.58,"IAH4_2018"
"PHN11_PHW65_0639/PHT69",181.92,"IAH4_2018"
"PHW65_MOG_0012/PHT69",187.81,"IAH4_2018"
"PHW65_MOG_0012/PHT69",214.47,"IAH4_2018"
"PHW65_MOG_0021/PHT69",238.85,"IAH4_2018"
"PHW65_MOG_0021/PHT69",185.95,"IAH4_2018"
"PHW65_MOG_0024/PHT69",177.37,"IAH4_2018"
"PHW65_MOG_0024/PHT69",180.3,"IAH4_2018"
"PHW65_MOG_0025/PHT69",178.1,"IAH4_2018"
"PHW65_MOG_0025/PHT69",176.68,"IAH4_2018"
"PHW65_MOG_0032/PHT69",172.23,"IAH4_2018"
"PHW65_MOG_0032/PHT69",190.08,"IAH4_2018"
"PHW65_MOG_0036/PHT69",168.06,"IAH4_2018"
"PHW65_MOG_0036/PHT69",156.62,"IAH4_2018"
"PHW65_MOG_0037/PHT69",185.2,"IAH4_2018"
"PHW65_MOG_0037/PHT69",184.86,"IAH4_2018"
"PHW65_MOG_0040/PHT69",205.43,"IAH4_2018"
"PHW65_MOG_0040/PHT69",190.13,"IAH4_2018"
"PHW65_MOG_0041/PHT69",186.66,"IAH4_2018"
"PHW65_MOG_0041/PHT69",181.58,"IAH4_2018"
"PHW65_MOG_0050/PHT69",196.04,"IAH4_2018"
"PHW65_MOG_0050/PHT69",190.22,"IAH4_2018"
"PHW65_MOG_0057/PHT69",183.89,"IAH4_2018"
"PHW65_MOG_0057/PHT69",208.7,"IAH4_2018"
"PHW65_MOG_0060/PHT69",221.81,"IAH4_2018"
"PHW65_MOG_0060/PHT69",193.82,"IAH4_2018"
"PHW65_MOG_0061/PHT69",199.74,"IAH4_2018"
"PHW65_MOG_0061/PHT69",165.03,"IAH4_2018"
"PHW65_MOG_0063/PHT69",170.64,"IAH4_2018"
"PHW65_MOG_0063/PHT69",202.79,"IAH4_2018"
"PHW65_MOG_0068/PHT69",216.03,"IAH4_2018"
"PHW65_MOG_0068/PHT69",198.14,"IAH4_2018"
"PHW65_MOG_0071/PHT69",189.79,"IAH4_2018"
"PHW65_MOG_0071/PHT69",180.44,"IAH4_2018"
"PHW65_MOG_0072/PHT69",179.76,"IAH4_2018"
